file,deleted
HITNUU_extracted.pdb,Y
HITPAC_extracted.pdb,Y
HITPEG_extracted.pdb,Y
HIWQEJ_extracted.pdb,Y
HOGZIO_extracted.pdb,Y
HOGZOU_extracted.pdb,Y
HOHCUD_extracted.pdb,N
HOHDAK_extracted.pdb,N
HOHYOU_extracted.pdb,M
HOJGAO_extracted.pdb,Y
HOKYUB01_extracted.pdb,N
HOMKIF_extracted.pdb,Y
HOMKOL_extracted.pdb,Y
HOMKUR_extracted.pdb,Y
HOMLAY_extracted.pdb,Y
HOMLEC_extracted.pdb,Y
HOMLIG_extracted.pdb,Y
HONYOA_extracted.pdb,Y
HONYUG_extracted.pdb,Y
HOPXUF_extracted.pdb,N
HOPYAM_extracted.pdb,N
HOTBIB_extracted.pdb,Y
HOWTOC_extracted.pdb,Y
HOWVUM_extracted.pdb,Y
HOWXOI_extracted.pdb,Y
HOWZIE_extracted.pdb,Y
HOWZOK_extracted.pdb,Y
HOYKAJ_extracted.pdb,N
HOYKEN_extracted.pdb,Y
HOYKIR_extracted.pdb,N
HOZBUU_extracted.pdb,Y
HOZMIS_extracted.pdb,Y
HUCCUE_extracted.pdb,M
HUCDIU_extracted.pdb,Y
HUCDOA_extracted.pdb,Y
HUDCOY_extracted.pdb,Y
HUDDEQ_extracted.pdb,Y
HUDFIW_extracted.pdb,Y
HUDJAR_extracted.pdb,N
HUDJEV_extracted.pdb,N
HUDLOJ_extracted.pdb,Y
HUDLOJ01_extracted.pdb,Y
HUFHOG_extracted.pdb,Y
HUGMEB_extracted.pdb,Y
HUHKOL_extracted.pdb,Y
HUJYOC_extracted.pdb,N
HUJYUI_extracted.pdb,N
HUKQOV_extracted.pdb,Y
HUKRAI_extracted.pdb,Y
HUKWIT_extracted.pdb,Y
HULDEZ_extracted.pdb,Y
HUNMEJ_extracted.pdb,Y
HUTREV_extracted.pdb,N
HUTRIZ_extracted.pdb,N
HUTROF_extracted.pdb,N
HUTRUL_extracted.pdb,N
HUTSAS_extracted.pdb,N
HUTSEW_extracted.pdb,N
HUTSIA_extracted.pdb,N
HUTSOG_extracted.pdb,N
HUTSUM_extracted.pdb,N
HUTTAT_extracted.pdb,N
HUVBEF_extracted.pdb,M
HUVBIL_extracted.pdb,N
HUVBOR_extracted.pdb,N
HUVBUX_extracted.pdb,N
HYCDOX_extracted.pdb,M
ICANOQ_extracted.pdb,Y
ICANUW_extracted.pdb,Y
ICAPAE_extracted.pdb,Y
ICIYIF_extracted.pdb,N
ICIYOL_extracted.pdb,N
ICIYUR_extracted.pdb,N
ICIZAY_extracted.pdb,N
ICUFAN_extracted.pdb,Y
ICUFIV_extracted.pdb,N
ICUFOB_extracted.pdb,Y
ICUSIL_extracted.pdb,N
ICUVAF_extracted.pdb,Y
ICUVEJ_extracted.pdb,Y
ICUVIN_extracted.pdb,Y
ICUVOT_extracted.pdb,Y
IDECEZ_extracted.pdb,N
IDECID_extracted.pdb,Y
IDELUB_extracted.pdb,Y
IDIGAG_extracted.pdb,Y
IDIKIQ_extracted.pdb,Y
IDIVUM_extracted.pdb,N
IDIWAT_extracted.pdb,N
IDONIZ_extracted.pdb,Y
IDUXAG01_extracted.pdb,N
IDUXEK01_extracted.pdb,N
IDUYIS_extracted.pdb,N
IDUYOY_extracted.pdb,N
IFOKUJ_extracted.pdb,Y
IFOSOO_extracted.pdb,N
IFOSUU_extracted.pdb,N
IFUVUB_extracted.pdb,Y
IGACIF_extracted.pdb,Y
IGANEK_extracted.pdb,Y
IGEKUC_extracted.pdb,Y
IHOHAQ_extracted.pdb,Y
IJIZIL_extracted.pdb,Y
IJUHEB_extracted.pdb,Y
IJUKEF_extracted.pdb,Y
IKAFUW_extracted.pdb,Y
IKAKAH_extracted.pdb,Y
IKARUH_extracted.pdb,N
IKASAO_extracted.pdb,N
IKASES_extracted.pdb,N
IKAVOF_extracted.pdb,Y
IKAVUL_extracted.pdb,Y
IKAWAS_extracted.pdb,Y
IKAWEW_extracted.pdb,Y
IKIGAL_extracted.pdb,N
IKUROX_extracted.pdb,N
IKURUD_extracted.pdb,N
IKUSAK_extracted.pdb,N
ILEZAA_extracted.pdb,N
ILOQAD_extracted.pdb,Y
ILUFEC_extracted.pdb,N
ILUFIG_extracted.pdb,N
ILUFIG01_extracted.pdb,N
ILUFOM_extracted.pdb,N
ILUGAZ_extracted.pdb,N
ILUGED_extracted.pdb,N
ILUGON_extracted.pdb,N
ILUGUT_extracted.pdb,N
ILUHAA_extracted.pdb,N
ILUHEE_extracted.pdb,Y
ILUHII_extracted.pdb,N
ILUHOO_extracted.pdb,N
ILUHUU_extracted.pdb,N
ILUJAC_extracted.pdb,N
ILUJEG_extracted.pdb,N
ILUJIK_extracted.pdb,N
ILUJOQ_extracted.pdb,N
ILUJUW_extracted.pdb,N
ILUKAD_extracted.pdb,N
ILUKEH_extracted.pdb,N
ILUKIL_extracted.pdb,N
ILUKOR_extracted.pdb,N
ILUKUX_extracted.pdb,N
ILUKUX01_extracted.pdb,N
ILULAE_extracted.pdb,N
ILULEI_extracted.pdb,N
ILULIM_extracted.pdb,N
ILULOS_extracted.pdb,N
ILUMAF_extracted.pdb,N
ILUPOW_extracted.pdb,N
ILUPUC_extracted.pdb,N
ILUQAJ_extracted.pdb,N
ILUQEN_extracted.pdb,N
ILUQIR_extracted.pdb,N
ILUQIR01_extracted.pdb,N
ILUQOX_extracted.pdb,N
ILURAK_extracted.pdb,N
ILUREO_extracted.pdb,N
ILURIS_extracted.pdb,N
ILUTEQ_extracted.pdb,N
ILUTIU_extracted.pdb,N
ILUTIU01_extracted.pdb,N
ILUVIW_extracted.pdb,N
INISII_extracted.pdb,N
INISOO_extracted.pdb,N
INIXOU_extracted.pdb,Y
IPIRAC_extracted.pdb,Y
IPOHAY_extracted.pdb,Y
IPUCEC_extracted.pdb,N
IPUCIG_extracted.pdb,N
IPUCOM_extracted.pdb,N
IPURUI_extracted.pdb,Y
IQIKUQ_extracted.pdb,Y
IQILAX_extracted.pdb,Y
IQILEB_extracted.pdb,Y
IQURES_extracted.pdb,Y
IRELEX_extracted.pdb,Y
IRELIB_extracted.pdb,Y
IRELOH_extracted.pdb,Y
IROMEI_extracted.pdb,Y
IRUSOD_extracted.pdb,Y
ITETUW_extracted.pdb,Y
ITETUW01_extracted.pdb,Y
IVAVAD_extracted.pdb,Y
IVAVEH_extracted.pdb,Y
IVAVIL_extracted.pdb,Y
IVEWUD_extracted.pdb,Y
IVEYIR_extracted.pdb,Y
IVEYOX_extracted.pdb,Y
IVEYUD_extracted.pdb,Y
IVEZAK_extracted.pdb,Y
IVEZEO_extracted.pdb,Y
IVIYIV_extracted.pdb,Y
IVIYOB_extracted.pdb,N
IVIYUH_extracted.pdb,N
IVIZAO_extracted.pdb,N
IVOXAS_extracted.pdb,Y
IVUPUM_extracted.pdb,N
IWATOP_extracted.pdb,N
IWATUV_extracted.pdb,N
IWEXIR_extracted.pdb,Y
IWIWER_extracted.pdb,M
IWUTEB_extracted.pdb,Y
IXAFAQ_extracted.pdb,Y
IXEHAU_extracted.pdb,Y
IXEHEY_extracted.pdb,Y
IXETAH_extracted.pdb,N
IYOWOJ_extracted.pdb,N
IZATEJ01_extracted.pdb,Y
IZIKUX_extracted.pdb,Y
IZILAE_extracted.pdb,Y
IZOCEG_extracted.pdb,Y
JABZER_extracted.pdb,Y
JABZER10_extracted.pdb,Y
JAJHUA_extracted.pdb,Y
JAKZUQ_extracted.pdb,N
JALBAZ_extracted.pdb,N
JALFAD_extracted.pdb,N
JALFOR_extracted.pdb,N
JALGAE_extracted.pdb,N
JALPUI_extracted.pdb,Y
JALQAP_extracted.pdb,Y
JAMBOR_extracted.pdb,Y
JAMTEW_extracted.pdb,Y
JAQLAR_extracted.pdb,Y
JAQLIZ_extracted.pdb,Y
JAQLOF_extracted.pdb,Y
JAQLUL_extracted.pdb,Y
JAQMAS_extracted.pdb,Y
JAQMEW_extracted.pdb,Y
JAQWUT_extracted.pdb,Y
JAQXAA_extracted.pdb,Y
JAQXEE_extracted.pdb,Y
JAQXII_extracted.pdb,Y
JAQXOO_extracted.pdb,Y
JAVBIR_extracted.pdb,M
JAXLEZ_extracted.pdb,Y
JAXSEH_extracted.pdb,Y
JAXSIL01_extracted.pdb,M
JAXYIQ_extracted.pdb,N
JAXZUE_extracted.pdb,Y
JAYBEQ_extracted.pdb,N
JAYDIW_extracted.pdb,N
JAZBOC01_extracted.pdb,Y
JAZJOJ_extracted.pdb,M
JAZJOJ10_extracted.pdb,Y
JAZSOV01_extracted.pdb,Y
JEBSUE_extracted.pdb,M
JEBTAL_extracted.pdb,N
JEDHOS_extracted.pdb,Y
JEHJOV_extracted.pdb,Y
JEHJOV10_extracted.pdb,M
JEHJUB_extracted.pdb,M
JEHJUB10_extracted.pdb,M
JEJWIE01_extracted.pdb,Y
JEKHEM_extracted.pdb,N
JELREX_extracted.pdb,Y
JELRIB_extracted.pdb,Y
JELROH_extracted.pdb,Y
JELTEC_extracted.pdb,Y
JEMREY_extracted.pdb,N
JEMRIC_extracted.pdb,N
JEMWII_extracted.pdb,Y
JENWEF_extracted.pdb,Y
JENWIJ_extracted.pdb,Y
JEPGUG_extracted.pdb,Y
JEVDOE_extracted.pdb,Y
JEVDUK_extracted.pdb,Y
JEVFAS_extracted.pdb,Y
JEVFEW_extracted.pdb,Y
JEVMIJ_extracted.pdb,N
JEVMOP_extracted.pdb,N
JEVMUV_extracted.pdb,N
JEVNAC_extracted.pdb,N
JIBBOL_extracted.pdb,Y
JIFJOX_extracted.pdb,Y
JIFJUD_extracted.pdb,Y
JIFVEZ_extracted.pdb,Y
JIFVID_extracted.pdb,Y
JIHFEO_extracted.pdb,N
JIHFIS_extracted.pdb,N
JIHFOY_extracted.pdb,N
JIHFUE_extracted.pdb,N
JIJHAL_extracted.pdb,N
JIJHEP_extracted.pdb,N
JIJWIL_extracted.pdb,Y
JILKEU_extracted.pdb,Y
JIPWEL_extracted.pdb,N
JIQQOP_extracted.pdb,Y
JIQQUV_extracted.pdb,Y
JIRJID_extracted.pdb,Y
JIRJOJ_extracted.pdb,Y
JITFEA_extracted.pdb,N
JITFIE_extracted.pdb,N
JITFOK_extracted.pdb,N
JITFUQ_extracted.pdb,N
JITGAX_extracted.pdb,N
JITGEB_extracted.pdb,N
JITGIF_extracted.pdb,N
JITLED_extracted.pdb,Y
JIVKAA_extracted.pdb,Y
JIZGIK_extracted.pdb,Y
JIZGOQ_extracted.pdb,Y
JOBSOI_extracted.pdb,Y
JOBSUO_extracted.pdb,Y
JOBTAV_extracted.pdb,Y
JOBTEZ_extracted.pdb,Y
JOBTID_extracted.pdb,Y
JOBTUP_extracted.pdb,Y
JOCLUK_extracted.pdb,Y
JOGDIU_extracted.pdb,Y
JOJRIJ_extracted.pdb,Y
JOKHUO_extracted.pdb,Y
JOKJAW_extracted.pdb,Y
JOKYAL_extracted.pdb,N
JOKYEP_extracted.pdb,N
JOSLUY_extracted.pdb,N
JOSMAF_extracted.pdb,N
JOSMEJ_extracted.pdb,Y
JOTRIV_extracted.pdb,N
JOTROZ_extracted.pdb,N
JOXWEA_extracted.pdb,Y
JUBZUD_extracted.pdb,Y
JUCBAM_extracted.pdb,Y
JUCBEQ_extracted.pdb,Y
JUDMEA_extracted.pdb,N
JUHNUV01_extracted.pdb,Y
JUHNUV02_extracted.pdb,Y
JULBAT_extracted.pdb,Y
JUMDOK_extracted.pdb,M
JUMFAY_extracted.pdb,M
JUMFEC_extracted.pdb,M
JUMGED_extracted.pdb,M
JUMGIH_extracted.pdb,M
JUNCAC_extracted.pdb,Y
JUPWUM_extracted.pdb,Y
JURKOW_extracted.pdb,Y
JURKUC_extracted.pdb,Y
JUSHUA_extracted.pdb,N
JUSJAI_extracted.pdb,N
JUSJAI01_extracted.pdb,N
JUSJIQ_extracted.pdb,N
JUSJUC_extracted.pdb,M
JUYDAK_extracted.pdb,N
JUYLUM_extracted.pdb,Y
KABTUC_extracted.pdb,Y
KADPHD01_extracted.pdb,N
KAHVEU_extracted.pdb,Y
KAJTIA_extracted.pdb,Y
KAJTOG_extracted.pdb,Y
KAKHIQ_extracted.pdb,Y
KAKHOW_extracted.pdb,Y
KAKHUC_extracted.pdb,Y
KAQKUK_extracted.pdb,Y
KAQLAR_extracted.pdb,Y
KAQLEV_extracted.pdb,Y
KARPIE_extracted.pdb,N
KATBAJ_extracted.pdb,Y
KATDAL_extracted.pdb,Y
KAYNUT01_extracted.pdb,N
KAYRIN_extracted.pdb,Y
KEBLAE_extracted.pdb,N
KEBLEI_extracted.pdb,N
KEBPEM_extracted.pdb,Y
KEBPOW_extracted.pdb,N
KEBPUC_extracted.pdb,Y
KECLOV_extracted.pdb,N
KEDREQ_extracted.pdb,N
KEGXID_extracted.pdb,Y
KEGXOJ_extracted.pdb,Y
KEGXUP_extracted.pdb,N
KEGZUR_extracted.pdb,Y
KEHJEP_extracted.pdb,N
KEJDEL_extracted.pdb,Y
KEJFAJ_extracted.pdb,Y
KEJPAS_extracted.pdb,Y
KEJZEH_extracted.pdb,Y
KEJZIL_extracted.pdb,Y
KEKSEB_extracted.pdb,Y
KEPGIV_extracted.pdb,N
KEPNAW_extracted.pdb,N
KEPNEA_extracted.pdb,N
KERNAW_extracted.pdb,Y
KERNEA_extracted.pdb,Y
KERNEA01_extracted.pdb,Y
KERTOR_extracted.pdb,Y
KERWOT_extracted.pdb,Y
KERWUZ_extracted.pdb,Y
KEVDAS_extracted.pdb,Y
KEVDUL_extracted.pdb,Y
KEXBEV_extracted.pdb,Y
KEXBIZ_extracted.pdb,Y
KEXBOF_extracted.pdb,Y
KEYGIF_extracted.pdb,Y
KEYXOE_extracted.pdb,Y
KEZLOT01_extracted.pdb,Y
KEZQUD_extracted.pdb,Y
KIDKIT_extracted.pdb,Y
KIFQAU_extracted.pdb,Y
KIFQEY_extracted.pdb,Y
KIJJIW_extracted.pdb,Y
KIJXOQ_extracted.pdb,Y
KIJYIL_extracted.pdb,Y
KIKLEW_extracted.pdb,Y
KIKYEI_extracted.pdb,Y
KINDOA_extracted.pdb,Y
KIPSUX_extracted.pdb,Y
KIPZAN_extracted.pdb,N
KIQDUJ_extracted.pdb,N
KIRJEA_extracted.pdb,Y
KIRTEK_extracted.pdb,N
KIRTIO_extracted.pdb,N
KITLEE_extracted.pdb,Y
KITMIL_extracted.pdb,Y
KITMOR_extracted.pdb,Y
KITMUX_extracted.pdb,Y
KITNAE_extracted.pdb,Y
KITNEI_extracted.pdb,Y
KIVCOK_extracted.pdb,N
KIWPIP_extracted.pdb,Y
KIYREQ_extracted.pdb,N
KODDUE_extracted.pdb,Y
KODFAM_extracted.pdb,Y
KODFEQ_extracted.pdb,Y
KODTUS_extracted.pdb,Y
KODTUS10_extracted.pdb,Y
KODWAB_extracted.pdb,N
KOFHOC_extracted.pdb,Y
KOHBUE_extracted.pdb,N
KOHFOD_extracted.pdb,Y
KOHFUJ_extracted.pdb,Y
KOHGAQ_extracted.pdb,Y
KOHGEU_extracted.pdb,Y
KOHGIY_extracted.pdb,Y
KOJNAA01_extracted.pdb,Y
KOJNEE01_extracted.pdb,Y
KOJNOO01_extracted.pdb,Y
KOLMAZ_extracted.pdb,N
KOLMED_extracted.pdb,N
KOLMIH_extracted.pdb,N
KOMTUB_extracted.pdb,Y
KOMVAJ_extracted.pdb,Y
KOVJAG_extracted.pdb,Y
KOVJEK_extracted.pdb,Y
KOVJIO_extracted.pdb,Y
KOXMER_extracted.pdb,Y
KOXMIV_extracted.pdb,Y
KOYXIF_extracted.pdb,N
KUDVEL_extracted.pdb,N
KUDVIP_extracted.pdb,Y
KUJFAW_extracted.pdb,Y
KUJFEA_extracted.pdb,Y
KUJVER_extracted.pdb,Y
KUJVIV_extracted.pdb,Y
KUJZEV_extracted.pdb,Y
KUMKUZ_extracted.pdb,Y
KUMLAG_extracted.pdb,Y
KUMMEK01_extracted.pdb,M
KUPTUK_extracted.pdb,N
KURHAH_extracted.pdb,Y
KUSLEP_extracted.pdb,Y
KUSLUF_extracted.pdb,Y
KUSLUF01_extracted.pdb,Y
KUSMUG_extracted.pdb,Y
KUTDAF_extracted.pdb,Y
KUTKOZ_extracted.pdb,N
KUVJOC_extracted.pdb,Y
KUYRON_extracted.pdb,Y
KUZTEF_extracted.pdb,Y
LABJIH_extracted.pdb,Y
LADLUX_extracted.pdb,Y
LAFDON01_extracted.pdb,Y
LAGRAM_extracted.pdb,Y
LAGRIU_extracted.pdb,Y
LAGVOF_extracted.pdb,Y
LAGVUL_extracted.pdb,Y
LAGVUL01_extracted.pdb,M
LAGWAS_extracted.pdb,Y
LAGWEW_extracted.pdb,Y
LAGWIA_extracted.pdb,Y
LAHBAX_extracted.pdb,N
LAMMAQ_extracted.pdb,Y
LANMIX_extracted.pdb,Y
LAPWOQ_extracted.pdb,Y
LAQDAJ01_extracted.pdb,Y
LAQJAQ_extracted.pdb,Y
LAQPUR_extracted.pdb,N
LAQQAY_extracted.pdb,N
LAQQEC_extracted.pdb,N
LAQQIG_extracted.pdb,N
LAQQOM_extracted.pdb,N
LAQQUS_extracted.pdb,N
LAQRAZ_extracted.pdb,N
LAQRED_extracted.pdb,N
LAQRIH_extracted.pdb,N
LAQRUT_extracted.pdb,N
LAQSAA_extracted.pdb,N
LAQSEE_extracted.pdb,N
LAQSII_extracted.pdb,N
LAQSOO_extracted.pdb,Y
LAQVEG_extracted.pdb,Y
LAQVEG01_extracted.pdb,Y
LARGPH01_extracted.pdb,Y
LAVQOQ_extracted.pdb,Y
LAVQUW_extracted.pdb,Y
LAVRAD_extracted.pdb,Y
LAVREH_extracted.pdb,Y
LAVRIL_extracted.pdb,Y
LAVROR_extracted.pdb,Y
LAVRUX_extracted.pdb,Y
LAWJOL_extracted.pdb,Y
LAXJOM_extracted.pdb,Y
LAXYEP_extracted.pdb,Y
LAXYIT_extracted.pdb,Y
LAXYIV01_extracted.pdb,Y
LEBNEM_extracted.pdb,Y
LEDWID_extracted.pdb,Y
LEFPOD_extracted.pdb,Y
LEGPOE_extracted.pdb,Y
LEGRUM_extracted.pdb,Y
LEGVIE_extracted.pdb,Y
LEHYUT_extracted.pdb,Y
LEHZAA_extracted.pdb,Y
LEHZEE_extracted.pdb,Y
LEHZII_extracted.pdb,Y
LEJQIC_extracted.pdb,N
LEJQOI_extracted.pdb,N
LEJQUO_extracted.pdb,N
LEJRAV_extracted.pdb,N
LEKGAM_extracted.pdb,Y
LEMWOR_extracted.pdb,Y
LEMWUX_extracted.pdb,Y
LEMXAE_extracted.pdb,Y
LEQHUL_extracted.pdb,M
LEQYIS_extracted.pdb,Y
LEVMEG_extracted.pdb,N
LEVMEG01_extracted.pdb,N
LEWDIB_extracted.pdb,Y
LEZKAF_extracted.pdb,Y
LEZKAF01_extracted.pdb,Y
LEZKEJ_extracted.pdb,Y
LEZKEJ01_extracted.pdb,Y
LIDHUC_extracted.pdb,N
LIDJAK_extracted.pdb,N
LIDJEO_extracted.pdb,N
LIDJIS_extracted.pdb,N
LIDJOY_extracted.pdb,N
LIDJUE_extracted.pdb,N
LIFBEH_extracted.pdb,N
LIFRUQ_extracted.pdb,Y
LIGBEK_extracted.pdb,Y
LIGBIO_extracted.pdb,Y
LIGKAN_extracted.pdb,Y
LIGTEA_extracted.pdb,Y
LIHHUH_extracted.pdb,Y
LIHJAP_extracted.pdb,Y
LIHZEI_extracted.pdb,N
LIHZEI01_extracted.pdb,N
LIJGUH_extracted.pdb,Y
LIJKAQ_extracted.pdb,Y
LIJKAQ01_extracted.pdb,Y
LIJNUN_extracted.pdb,Y
LIJNUN01_extracted.pdb,Y
LIJVUW_extracted.pdb,Y
LIJWAD_extracted.pdb,Y
LIJWAD01_extracted.pdb,Y
LIKDIV_extracted.pdb,N
LIKDOB_extracted.pdb,N
LIKDUH_extracted.pdb,N
LIKFER_extracted.pdb,Y
LIKHAR_extracted.pdb,Y
LILFIW_extracted.pdb,Y
LILLOK_extracted.pdb,Y
LIMHEW_extracted.pdb,N
LIMJAU_extracted.pdb,N
LIRNAE_extracted.pdb,Y
LIRNEI_extracted.pdb,Y
LIRNIM_extracted.pdb,Y
LIRNOS_extracted.pdb,Y
LIRNUY_extracted.pdb,Y
LIRTEN_extracted.pdb,Y
LIRWOZ_extracted.pdb,N
LIRWUF_extracted.pdb,N
LIRXAM_extracted.pdb,N
LIRXEQ_extracted.pdb,N
LIRXIU_extracted.pdb,N
LISBOH_extracted.pdb,Y
LISBUN_extracted.pdb,Y
LISTEN_extracted.pdb,Y
LITTUE_extracted.pdb,Y
LITVAM_extracted.pdb,Y
LITVEQ_extracted.pdb,Y
LITVIU_extracted.pdb,Y
LITVOA_extracted.pdb,Y
LITVUG_extracted.pdb,Y
LITWAN_extracted.pdb,Y
LITWER_extracted.pdb,Y
LITWIV_extracted.pdb,Y
LITWOB_extracted.pdb,Y
LITWUH_extracted.pdb,Y
LITXAO_extracted.pdb,Y
LITXES_extracted.pdb,Y
LITXIW_extracted.pdb,Y
LITXOC_extracted.pdb,Y
LITXUI_extracted.pdb,Y
LITYAP_extracted.pdb,Y
LITYET_extracted.pdb,Y
LITYIX_extracted.pdb,Y
LITYOD_extracted.pdb,Y
LITYUJ_extracted.pdb,Y
LITZAQ_extracted.pdb,Y
LITZEU_extracted.pdb,Y
LITZIY_extracted.pdb,Y
LITZOE_extracted.pdb,Y
LITZUK_extracted.pdb,Y
LIVBAU_extracted.pdb,Y
LIVBEY_extracted.pdb,Y
LIVBIC_extracted.pdb,Y
LIVBOI_extracted.pdb,Y
LIVBUO_extracted.pdb,Y
LIVCAV_extracted.pdb,Y
LIVCEZ_extracted.pdb,Y
LIVCID_extracted.pdb,Y
LIVCOJ_extracted.pdb,Y
LIVCUP_extracted.pdb,Y
LIVDAW_extracted.pdb,Y
LIVDEA_extracted.pdb,Y
LIWFII_extracted.pdb,N
LIWFOO_extracted.pdb,N
LIWFUU_extracted.pdb,N
LIXCIE_extracted.pdb,Y
LODFEQ_extracted.pdb,N
LOGLOK_extracted.pdb,Y
LOGMAX_extracted.pdb,N
LOGMEB_extracted.pdb,N
LOGYAI_extracted.pdb,Y
LOJMIH_extracted.pdb,N
LOLBIY_extracted.pdb,N
LOLBIY01_extracted.pdb,N
LOLCOF_extracted.pdb,N
LOLHUP_extracted.pdb,Y
LOLJAX_extracted.pdb,Y
LOPKIM_extracted.pdb,N
LOPTIT_extracted.pdb,Y
LOQREQ_extracted.pdb,Y
LOQRIU_extracted.pdb,N
LOTDUV_extracted.pdb,N
LOTFAD_extracted.pdb,N
LOTFEH_extracted.pdb,N
LOTFIL_extracted.pdb,N
LOTYUO_extracted.pdb,N
LOTYUO01_extracted.pdb,N
LOXJUF_extracted.pdb,Y
LOXNET_extracted.pdb,Y
LOZPAT01_extracted.pdb,Y
LUBPUT_extracted.pdb,N
LUCYAL_extracted.pdb,Y
LUCYEP_extracted.pdb,Y
LUCYOZ_extracted.pdb,Y
LUDKOK_extracted.pdb,M
LUGKUV_extracted.pdb,Y
LUHDAU_extracted.pdb,Y
LUJHEE_extracted.pdb,Y
LUJHII_extracted.pdb,Y
LUKFON_extracted.pdb,Y
LUKFUT_extracted.pdb,Y
LULMAH_extracted.pdb,Y
LUMHEG_extracted.pdb,N
LUMHIK_extracted.pdb,Y
LUMHOQ_extracted.pdb,Y
LUMKAF_extracted.pdb,N
LUMKIN_extracted.pdb,N
LUMWIB_extracted.pdb,N
LUMWOH_extracted.pdb,N
LUMWUN_extracted.pdb,N
LUMXAU_extracted.pdb,N
LUMXEY_extracted.pdb,N
LUMXIC_extracted.pdb,N
LUMXOI_extracted.pdb,N
LUMXUO_extracted.pdb,N
LUMZRF_extracted.pdb,M
LUMZRF01_extracted.pdb,Y
LUPLAK_extracted.pdb,N
LUPLEO_extracted.pdb,N
LUPLIS_extracted.pdb,N
LUPLOY_extracted.pdb,N
LUPLUE_extracted.pdb,N
LUPMAL_extracted.pdb,N
LUQHAI_extracted.pdb,Y
LUQHIQ_extracted.pdb,Y
LUQJAK_extracted.pdb,Y
LUQKEO_extracted.pdb,Y
LUQLAM_extracted.pdb,Y
LUQLEQ_extracted.pdb,Y
LUQLIU_extracted.pdb,N
LUQLIU01_extracted.pdb,Y
LUQLUG_extracted.pdb,Y
LUSXEC_extracted.pdb,Y
LUTCOS_extracted.pdb,Y
LUWLIA_extracted.pdb,Y
LUZZUB_extracted.pdb,N
MAADIM10_extracted.pdb,Y
MABVES_extracted.pdb,Y
MABVIW_extracted.pdb,Y
MAGJOW_extracted.pdb,N
MAGVIB_extracted.pdb,Y
MAGVOH_extracted.pdb,Y
MAGVUN_extracted.pdb,Y
MAGWAU_extracted.pdb,Y
MANBZA_extracted.pdb,N
MANRAW_extracted.pdb,Y
MANREA_extracted.pdb,Y
MANRIE_extracted.pdb,Y
MAOCDA_extracted.pdb,N
MAOCDB_extracted.pdb,Y
MAPDIT_extracted.pdb,Y
MAPDOZ_extracted.pdb,Y
MAPDUF_extracted.pdb,N
MAPKUJ_extracted.pdb,Y
MAPPAW_extracted.pdb,Y
MAPPEA_extracted.pdb,Y
MAPSON_extracted.pdb,Y
MAPSUT_extracted.pdb,Y
MAPTAA_extracted.pdb,Y
MAQBOY_extracted.pdb,N
MAQBOY01_extracted.pdb,N
MAQJIA_extracted.pdb,Y
MAQJOG_extracted.pdb,Y
MAQJUM_extracted.pdb,Y
MARFIV_extracted.pdb,Y
MASQEC_extracted.pdb,Y
MASQIG_extracted.pdb,Y
MAVLIE_extracted.pdb,M
MAXZOA_extracted.pdb,Y
MAXZUG_extracted.pdb,Y
MAYBAP_extracted.pdb,Y
MAYBAP01_extracted.pdb,Y
MAZMCP_extracted.pdb,N
MBEQUN_extracted.pdb,Y
MCACET01_extracted.pdb,Y
MDXPHO_extracted.pdb,Y
MEANLD_extracted.pdb,N
MECBIH_extracted.pdb,M
MECQOD_extracted.pdb,Y
